12.36,	-53.45,	37.14
14.73,	-52.64,	43.37
14.73,	-52.64,	43.37
14.73,	-52.64,	43.37
14.73,	-52.64,	43.37
14.73,	-52.64,	43.37
14.73,	-52.64,	43.37
14.73,	-52.64,	43.37
14.73,	-52.64,	43.37
17.64,	-51.00,	47.76
17.64,	-51.00,	47.76
17.64,	-51.00,	47.76
17.64,	-51.00,	47.76
17.64,	-51.00,	47.76
17.64,	-51.00,	47.76
17.64,	-51.00,	47.76
21.55,	-50.45,	50.71
21.55,	-50.45,	50.71
21.55,	-50.45,	50.71
21.55,	-50.45,	50.71
21.55,	-50.45,	50.71
21.55,	-50.45,	50.71
21.55,	-50.45,	50.71
21.55,	-50.45,	50.71
25.91,	-48.55,	54.49
25.91,	-48.55,	54.49
25.91,	-48.55,	54.49
25.91,	-48.55,	54.49
25.91,	-48.55,	54.49
25.91,	-48.55,	54.49
25.91,	-48.55,	54.49
25.91,	-48.55,	54.49
30.45,	-46.18,	57.76
30.45,	-46.18,	57.76
30.45,	-46.18,	57.76
30.45,	-46.18,	57.76
30.45,	-46.18,	57.76
30.45,	-46.18,	57.76
30.45,	-46.18,	57.76
33.82,	-42.73,	61.02
33.82,	-42.73,	61.02
33.82,	-42.73,	61.02
33.82,	-42.73,	61.02
33.82,	-42.73,	61.02
33.82,	-42.73,	61.02
33.82,	-42.73,	61.02
33.82,	-42.73,	61.02
36.64,	-39.45,	62.86
36.64,	-39.45,	62.86
36.64,	-39.45,	62.86
36.64,	-39.45,	62.86
36.64,	-39.45,	62.86
36.64,	-39.45,	62.86
36.64,	-39.45,	62.86
36.64,	-39.45,	62.86
38.45,	-35.36,	64.69
38.45,	-35.36,	64.69
38.45,	-35.36,	64.69
38.45,	-35.36,	64.69
38.45,	-35.36,	64.69
38.45,	-35.36,	64.69
38.45,	-35.36,	64.69
39.64,	-31.91,	67.35
39.64,	-31.91,	67.35
39.64,	-31.91,	67.35
39.64,	-31.91,	67.35
39.64,	-31.91,	67.35
39.64,	-31.91,	67.35
39.64,	-31.91,	67.35
39.64,	-31.91,	67.35
40.82,	-29.45,	66.94
40.82,	-29.45,	66.94
40.82,	-29.45,	66.94
40.82,	-29.45,	66.94
40.82,	-29.45,	66.94
40.82,	-29.45,	66.94
40.82,	-29.45,	66.94
40.82,	-29.45,	66.94
42.64,	-28.00,	67.24
42.64,	-28.00,	67.24
42.64,	-28.00,	67.24
42.64,	-28.00,	67.24
42.64,	-28.00,	67.24
42.64,	-28.00,	67.24
42.64,	-28.00,	67.24
45.36,	-28.36,	67.14
45.36,	-28.36,	67.14
45.36,	-28.36,	67.14
45.36,	-28.36,	67.14
45.36,	-28.36,	67.14
45.36,	-28.36,	67.14
45.36,	-28.36,	67.14
45.36,	-28.36,	67.14
47.55,	-29.55,	66.22
47.55,	-29.55,	66.22
47.55,	-29.55,	66.22
47.55,	-29.55,	66.22
47.55,	-29.55,	66.22
47.55,	-29.55,	66.22
47.55,	-29.55,	66.22
47.55,	-33.36,	64.08
49.64,	-33.36,	64.08
49.64,	-33.36,	64.08
49.64,	-33.36,	64.08
49.64,	-33.36,	64.08
49.64,	-33.36,	64.08
49.64,	-33.36,	64.08
49.64,	-33.36,	64.08
54.18,	-36.64,	61.63
54.18,	-36.64,	61.63
54.18,	-36.64,	61.63
54.18,	-36.64,	61.63
54.18,	-36.64,	61.63
54.18,	-36.64,	61.63
54.18,	-36.64,	61.63
54.18,	-36.64,	61.63
59.73,	-40.09,	57.55
59.73,	-40.09,	57.55
59.73,	-40.09,	57.55
59.73,	-40.09,	57.55
59.73,	-40.09,	57.55
59.73,	-40.09,	57.55
59.73,	-40.09,	57.55
64.18,	-41.18,	55.20
64.18,	-41.18,	55.20
64.18,	-41.18,	55.20
64.18,	-41.18,	55.20
64.18,	-41.18,	55.20
64.18,	-41.18,	55.20
64.18,	-41.18,	55.20
64.18,	-41.18,	55.20
69.27,	-39.36,	52.35
69.27,	-39.36,	52.35
69.27,	-39.36,	52.35
69.27,	-39.36,	52.35
69.27,	-39.36,	52.35
69.27,	-39.36,	52.35
69.27,	-39.36,	52.35
69.27,	-39.36,	52.35
73.18,	-34.45,	52.24
73.18,	-34.45,	52.24
73.18,	-34.45,	52.24
73.18,	-34.45,	52.24
73.18,	-34.45,	52.24
73.18,	-34.45,	52.24
73.18,	-34.45,	52.24
75.82,	-28.82,	53.78
75.82,	-28.82,	53.78
75.82,	-28.82,	53.78
75.82,	-28.82,	53.78
75.82,	-28.82,	53.78
75.82,	-28.82,	53.78
75.82,	-28.82,	53.78
75.82,	-28.82,	53.78
77.73,	-23.73,	52.45
77.73,	-23.73,	52.45
77.73,	-23.73,	52.45
77.73,	-23.73,	52.45
77.73,	-23.73,	52.45
77.73,	-23.73,	52.45
77.73,	-23.73,	52.45
77.73,	-23.73,	52.45
79.45,	-19.18,	51.73
79.45,	-19.18,	51.73
79.45,	-19.18,	51.73
79.45,	-19.18,	51.73
79.45,	-19.18,	51.73
79.45,	-19.18,	51.73
79.45,	-19.18,	51.73
80.45,	-14.55,	51.73
80.45,	-14.55,	51.73
80.45,	-14.55,	51.73
80.45,	-14.55,	51.73
80.45,	-14.55,	51.73
80.45,	-14.55,	51.73
80.45,	-14.55,	51.73
80.45,	-14.55,	51.73
81.73,	-9.27,	49.49
81.73,	-9.27,	49.49
81.73,	-9.27,	49.49
81.73,	-9.27,	49.49
81.73,	-9.27,	49.49
81.73,	-9.27,	49.49
81.73,	-9.27,	49.49
81.73,	-9.27,	49.49
83.36,	-2.82,	46.43
83.36,	-2.82,	46.43
83.36,	-2.82,	46.43
83.36,	-2.82,	46.43
83.36,	-2.82,	46.43
83.36,	-2.82,	46.43
83.36,	-2.82,	46.43
83.64,	5.18,	43.37
83.64,	5.18,	43.37
83.64,	5.18,	43.37
83.64,	5.18,	43.37
83.64,	5.18,	43.37
83.64,	5.18,	43.37
83.64,	5.18,	43.37
83.64,	5.18,	43.37
80.73,	12.64,	41.43
80.73,	12.64,	41.43
80.73,	12.64,	41.43
80.73,	12.64,	41.43
80.73,	12.64,	41.43
80.73,	12.64,	41.43
80.73,	12.64,	41.43
80.73,	12.64,	41.43
77.00,	18.09,	41.43
77.00,	18.09,	41.43
77.00,	18.09,	41.43
77.00,	18.09,	41.43
77.00,	18.09,	41.43
77.00,	18.09,	41.43
77.00,	18.09,	41.43
73.64,	20.45,	43.27
73.64,	20.45,	43.27
73.64,	20.45,	43.27
73.64,	20.45,	43.27
73.64,	20.45,	43.27
73.64,	20.45,	43.27
73.64,	20.45,	43.27
73.64,	20.45,	43.27
71.18,	21.55,	44.29
71.18,	21.55,	44.29
71.18,	21.55,	44.29
71.18,	21.55,	44.29
71.18,	21.55,	44.29
71.18,	21.55,	44.29
71.18,	21.55,	44.29
71.18,	21.55,	44.29
71.18,	21.55,	44.29
71.18,	21.55,	44.29
71.18,	21.55,	44.29
71.18,	21.55,	44.29
71.18,	21.55,	44.29
71.18,	21.55,	44.29
71.18,	21.55,	44.29
71.91,	22.27,	42.24
71.91,	22.27,	42.24
71.91,	22.27,	42.24
71.91,	22.27,	42.24
71.91,	22.27,	42.24
71.91,	22.27,	42.24
71.91,	22.27,	42.24
71.91,	22.27,	42.24
73.55,	23.09,	38.78
73.55,	23.09,	38.78
73.55,	23.09,	38.78
73.55,	23.09,	38.78
73.55,	23.09,	38.78
73.55,	23.09,	38.78
73.55,	23.09,	38.78
75.45,	22.82,	35.61
75.45,	22.82,	35.61
75.45,	22.82,	35.61
75.45,	22.82,	35.61
75.45,	22.82,	35.61
75.45,	22.82,	35.61
75.45,	22.82,	35.61
75.45,	22.82,	35.61
76.27,	23.91,	32.86
76.27,	23.91,	32.86
76.27,	23.91,	32.86
76.27,	23.91,	32.86
76.27,	23.91,	32.86
76.27,	23.91,	32.86
76.27,	23.91,	32.86
76.27,	23.91,	32.86
76.18,	24.73,	31.33
76.18,	24.73,	31.33
76.18,	24.73,	31.33
76.18,	24.73,	31.33
76.18,	24.73,	31.33
76.18,	24.73,	31.33
76.18,	24.73,	31.33
75.00,	26.82,	29.29
75.00,	26.82,	29.29
75.00,	26.82,	29.29
75.00,	26.82,	29.29
75.00,	26.82,	29.29
75.00,	26.82,	29.29
75.00,	26.82,	29.29
75.00,	26.82,	29.29
73.09,	28.91,	26.43
73.09,	28.91,	26.43
73.09,	28.91,	26.43
73.09,	28.91,	26.43
73.09,	28.91,	26.43
73.09,	28.91,	26.43
73.09,	28.91,	26.43
73.09,	28.91,	26.43
70.91,	31.55,	24.18
70.91,	31.55,	24.18
70.91,	31.55,	24.18
70.91,	31.55,	24.18
70.91,	31.55,	24.18
70.91,	31.55,	24.18
70.91,	31.55,	24.18
68.45,	32.82,	20.10
68.45,	32.82,	20.10
68.45,	32.82,	20.10
68.45,	32.82,	20.10
68.45,	32.82,	20.10
68.45,	32.82,	20.10
68.45,	32.82,	20.10
68.45,	32.82,	20.10
66.09,	33.64,	13.67
66.09,	33.64,	13.67
66.09,	33.64,	13.67
66.09,	33.64,	13.67
66.09,	33.64,	13.67
66.09,	33.64,	13.67
66.09,	33.64,	13.67
66.09,	33.64,	13.67
62.09,	34.36,	8.37
62.09,	34.36,	8.37
